,Year,Team,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
21,2013,iona,0.52,21.374,0.31,0.68,0.547,0.966,0.541,0.606,0.375,120,3,4.9,1.094,112.5,1.027,105,0.067,7.5,80.7,75.8,4.9,1.129,1.079,0.05,0.457,0.449,0.008,0.373,0.778,0.501,0.09,0.165,0.191,0.026,0.049,0.257
22,2013,iowa state,0.54,20.09,0.33,0.73,0.582,0.966,0.591,0.667,0.4,10,12.6,8.4,1.095,115.7,0.979,98.1,0.116,17.6,79.6,71.2,8.4,1.136,1.031,0.105,0.455,0.427,0.028,0.37,0.731,0.531,0.09,0.182,0.182,0,0.049,0.218
23,2013,james mad,0.48,20.967,0.27,0.71,0.517,0.962,0.494,0.588,0.571,130,1.3,0.8,0.983,98.4,0.971,99.3,0.012,-0.9,65.2,64.4,0.8,1.029,1.051,-0.022,0.42,0.427,-0.007,0.333,0.701,0.487,0.119,0.169,0.209,0.04,0.087,0.299
24,2013,kansas,0.53,22.924,0.33,0.73,0.584,0.94,0.643,0.849,0.667,1,22.3,13.8,1.077,110.9,0.88,85.7,0.197,25.2,75.5,61.7,13.8,1.143,0.918,0.225,0.48,0.36,0.12,0.364,0.732,0.545,0.102,0.195,0.185,-0.01,0.114,0.242
25,2013,kansas st,0.49,19.16,0.38,0.68,0.644,1.01,0.622,0.812,0.833,44,15.6,8,1.064,111.7,0.941,93.6,0.123,18.1,69.1,61.1,8,1.052,1.016,0.036,0.435,0.424,0.011,0.364,0.693,0.518,0.108,0.179,0.22,0.041,0.073,0.261
26,2013,la salle,0.52,19.18,0.27,0.67,0.552,0.956,0.593,0.7,0.833,67,11.7,6.5,1.051,110,0.957,96.2,0.094,13.8,72.4,66,6.4,1.098,1.042,0.056,0.448,0.456,-0.008,0.371,0.738,0.477,0.117,0.17,0.216,0.046,0.064,0.26
27,2013,liberty,0.49,22.308,0.27,0.70,0.517,0.93,0.432,0.375,0.417,331,-2.4,-3.4,0.985,99.5,1.035,108.9,-0.05,-9.4,67.4,70.8,-3.4,1.058,1.032,0.026,0.422,0.425,-0.003,0.367,0.733,0.49,0.075,0.195,0.148,-0.047,0.05,0.296
28,2013,liu-brooklyn,0.54,24.433,0.34,0.69,0.563,0.943,0.502,0.606,0.4,206,2.7,3.1,1.094,108.6,1.052,110.7,0.042,-2.1,79.5,76.4,3.1,1.162,1.1,0.062,0.483,0.468,0.015,0.385,0.69,0.512,0.094,0.198,0.179,-0.019,0.058,0.282
29,2013,louisville,0.51,23.604,0.38,0.70,0.555,0.998,0.657,0.849,0.556,93,22.3,15.5,1.061,116,0.836,83.1,0.225,32.9,73.4,57.9,15.5,1.07,0.946,0.124,0.447,0.388,0.059,0.331,0.711,0.527,0.155,0.183,0.269,0.086,0.08,0.272
30,2013,marquette,0.50,23.872,0.36,0.69,0.574,0.952,0.629,0.742,0.5,29,14,6.3,1.041,111.5,0.947,93.2,0.094,18.3,69,62.7,6.3,1.097,0.991,0.106,0.467,0.405,0.062,0.301,0.723,0.533,0.102,0.205,0.194,-0.011,0.062,0.267
31,2013,memphis,0.52,19.717,0.35,0.72,0.62,0.947,0.624,0.879,0.8,71,13,10.7,1.053,105.6,0.904,89.3,0.149,16.3,75.4,64.7,10.7,1.116,0.986,0.13,0.479,0.403,0.076,0.379,0.667,0.537,0.126,0.205,0.215,0.01,0.111,0.232
32,2013,miami (fl),0.52,19.745,0.30,0.73,0.456,0.974,0.647,0.806,0.571,58,12.5,9.2,1.049,111.9,0.909,89.5,0.14,22.4,69,59.8,9.2,1.092,0.954,0.138,0.458,0.394,0.064,0.353,0.67,0.52,0.097,0.167,0.181,0.014,0.084,0.232
33,2013,michigan,0.54,17.226,0.30,0.72,0.518,0.996,0.621,0.781,0.571,3,10.9,11.4,1.133,120.2,0.959,92.4,0.174,27.8,74.4,62.9,11.5,1.137,1.005,0.132,0.48,0.421,0.059,0.375,0.71,0.521,0.092,0.14,0.185,0.045,0.05,0.229
34,2013,michigan st,0.51,20.929,0.34,0.74,0.534,0.951,0.642,0.774,0.667,9,19.2,8.5,1.032,110.8,0.903,86.7,0.129,24.1,67.8,59.3,8.5,1.088,0.965,0.123,0.462,0.398,0.064,0.342,0.708,0.545,0.125,0.201,0.197,-0.004,0.071,0.287
35,2013,middle tenn,0.51,23.068,0.36,0.73,0.567,0.958,0.606,0.849,0.75,204,14.9,13.5,1.054,105.3,0.855,90.6,0.199,14.7,71.2,57.8,13.4,1.099,0.957,0.142,0.464,0.394,0.07,0.379,0.694,0.541,0.105,0.203,0.235,0.032,0.075,0.271
36,2013,minnesota,0.49,23.368,0.43,0.70,0.617,0.986,0.602,0.625,0.5,26,7.3,6.8,1.042,112.9,0.939,93.1,0.103,19.8,68.4,61.7,6.7,1.058,0.987,0.071,0.442,0.396,0.046,0.326,0.685,0.557,0.115,0.21,0.195,-0.015,0.107,0.229
37,2013,mississippi,0.49,22.235,0.32,0.71,0.459,0.997,0.58,0.75,0.5,77,9.6,10.8,1.062,110.5,0.916,93.6,0.146,16.9,78.7,67.9,10.8,1.06,0.997,0.063,0.438,0.413,0.025,0.335,0.692,0.504,0.114,0.154,0.213,0.059,0.088,0.257
38,2013,missouri,0.51,21.946,0.39,0.74,0.511,0.986,0.599,0.697,0.333,55,19.4,10.1,1.083,113.2,0.94,94.6,0.143,18.6,76.2,66.2,10,1.101,0.978,0.123,0.46,0.401,0.059,0.34,0.739,0.564,0.096,0.188,0.171,-0.017,0.059,0.277
39,2013,montana,0.53,23.721,0.23,0.71,0.525,0.908,0.552,0.786,0.857,287,1.3,4.9,1.064,103.2,0.991,101,0.073,2.2,70.6,65.7,4.9,1.167,1.039,0.128,0.472,0.433,0.039,0.377,0.77,0.492,0.086,0.187,0.181,-0.006,0.056,0.309
40,2013,nc a&t,0.46,21.048,0.28,0.69,0.522,0.91,0.464,0.515,0.5,294,-2.7,0.1,0.901,91.4,0.899,96.7,0.002,-5.3,61.8,61.6,0.2,0.986,0.977,0.009,0.395,0.386,0.009,0.304,0.66,0.49,0.099,0.22,0.232,0.012,0.083,0.29
41,2013,nc state,0.54,22.492,0.33,0.69,0.519,0.965,0.607,0.727,0.545,43,14.2,8,1.102,115,0.988,98,0.114,17,77.7,69.7,8,1.139,0.999,0.14,0.494,0.417,0.077,0.391,0.687,0.523,0.092,0.174,0.165,-0.009,0.069,0.245
42,2013,new mexico,0.48,25.758,0.28,0.74,0.658,0.952,0.666,0.849,0.8,81,15,7,1.015,108,0.91,89,0.105,19,67.6,60.5,7.1,1.069,0.967,0.102,0.424,0.39,0.034,0.351,0.723,0.518,0.092,0.176,0.192,0.016,0.071,0.274
43,2013,n mex state,0.49,23.978,0.36,0.72,0.483,0.949,0.573,0.688,0.6,218,4.8,5,1.015,102.9,0.94,95.2,0.075,7.7,68.1,63.1,5,1.073,0.984,0.089,0.462,0.403,0.059,0.327,0.66,0.539,0.081,0.214,0.184,-0.03,0.098,0.261
44,2013,n carolina,0.49,16.737,0.33,0.69,0.602,0.993,0.619,0.71,0.5,19,15.9,7.7,1.035,110.4,0.93,93.3,0.105,17.1,76.1,68.3,7.8,1.036,1.009,0.027,0.438,0.421,0.017,0.368,0.668,0.517,0.11,0.171,0.212,0.041,0.057,0.24
45,2013,nw state,0.49,22.763,0.34,0.63,0.532,0.971,0.544,0.692,0.714,271,2,5.7,1.038,104.9,0.963,102,0.075,2.9,78.3,72.7,5.6,1.062,1.01,0.052,0.445,0.431,0.014,0.318,0.691,0.492,0.123,0.19,0.216,0.026,0.075,0.264
46,2013,notre dame,0.52,19.117,0.32,0.73,0.658,0.971,0.595,0.735,0.8,47,14.1,7.2,1.075,112.7,0.964,96.1,0.111,16.6,70.4,63.1,7.3,1.105,0.984,0.121,0.464,0.418,0.046,0.373,0.707,0.529,0.078,0.169,0.158,-0.011,0.067,0.213
47,2013,ohio state,0.51,21.166,0.31,0.75,0.531,0.982,0.626,0.774,0.25,28,18.2,11.8,1.07,113.4,0.891,88,0.179,25.4,70.2,58.4,11.8,1.088,0.973,0.115,0.457,0.395,0.062,0.362,0.696,0.526,0.103,0.165,0.204,0.039,0.084,0.249
48,2013,oklahoma,0.48,22.478,0.32,0.71,0.491,0.978,0.596,0.645,0.444,24,13.4,4.9,1.031,109.3,0.96,95.5,0.071,13.8,71.1,66.2,4.9,1.052,1.015,0.037,0.436,0.418,0.018,0.326,0.76,0.511,0.094,0.172,0.193,0.021,0.049,0.261
49,2013,oklahoma st,0.49,24.258,0.30,0.71,0.489,0.958,0.61,0.75,0.75,35,14.4,9.5,1.035,107.2,0.899,88.5,0.136,18.7,72.4,62.8,9.6,1.076,0.969,0.107,0.44,0.39,0.05,0.316,0.75,0.512,0.107,0.177,0.211,0.034,0.085,0.299
50,2013,oregon,0.49,21.588,0.35,0.75,0.513,0.944,0.584,0.758,0.7,41,8.7,8.1,1.002,104.9,0.889,88.1,0.113,16.8,71.5,63.5,8,1.06,0.994,0.066,0.446,0.412,0.034,0.318,0.709,0.543,0.121,0.209,0.219,0.01,0.073,0.226
51,2013,pacific,0.51,21.19,0.28,0.70,0.615,0.956,0.537,0.613,0.5,96,2.8,1.6,1.037,104.4,1.012,100.4,0.025,4,66.9,65.3,1.6,1.09,1.078,0.012,0.448,0.433,0.015,0.395,0.698,0.493,0.086,0.176,0.199,0.023,0.024,0.3
52,2013,pittsburgh,0.52,21.54,0.40,0.73,0.642,1.009,0.592,0.75,0.2,54,15.7,14.2,1.115,113.8,0.889,89.7,0.226,24.1,69.6,55.4,14.2,1.098,0.982,0.116,0.475,0.393,0.082,0.36,0.664,0.555,0.107,0.175,0.218,0.043,0.081,0.239
53,2013,saint louis,0.50,24.152,0.26,0.73,0.561,0.941,0.61,0.806,0.5,97,17.9,10.7,1.04,106.8,0.878,86.8,0.162,20,69,58.3,10.7,1.095,0.987,0.108,0.447,0.416,0.031,0.345,0.712,0.506,0.109,0.169,0.229,0.06,0.065,0.286
54,2013,san diego st,0.49,20.269,0.31,0.73,0.503,0.967,0.605,0.667,0.333,121,12.2,7.1,1.006,105.9,0.901,88.5,0.105,17.4,68.3,61.2,7.1,1.038,0.952,0.086,0.432,0.39,0.042,0.324,0.684,0.523,0.097,0.176,0.181,0.005,0.078,0.255
55,2013,s dakota st,0.53,21.182,0.28,0.76,0.55,0.962,0.564,0.71,0.4,225,5.6,6.3,1.105,110.1,1.009,103.3,0.096,6.8,72.6,66.4,6.2,1.147,1.063,0.084,0.463,0.447,0.016,0.394,0.773,0.522,0.077,0.16,0.169,0.009,0.039,0.239
56,2013,southern,0.49,21.745,0.24,0.71,0.477,0.941,0.492,0.679,0.5,344,-3,8.4,0.999,97.4,0.874,96.9,0.125,0.5,67.4,58.9,8.5,1.063,0.92,0.143,0.431,0.373,0.058,0.369,0.686,0.492,0.104,0.162,0.197,0.035,0.073,0.272
57,2013,st marys,0.54,22.646,0.36,0.76,0.551,0.98,0.605,0.812,0.8,106,13.8,11.6,1.136,114.3,0.961,95,0.175,19.3,74.9,63.3,11.6,1.153,1.033,0.12,0.472,0.419,0.053,0.373,0.73,0.562,0.092,0.181,0.175,-0.006,0.057,0.241
58,2013,syracuse,0.49,21.038,0.37,0.68,0.555,0.995,0.63,0.765,0.556,37,14.1,12.1,1.053,111.4,0.875,86.7,0.178,24.7,71.6,59.6,12,1.049,0.95,0.099,0.441,0.376,0.065,0.331,0.683,0.528,0.132,0.183,0.229,0.046,0.115,0.228
59,2013,temple,0.49,21.778,0.29,0.70,0.584,0.984,0.593,0.719,0.583,30,10,4.7,1.05,109.5,0.983,96.8,0.067,12.7,72.8,68.1,4.7,1.063,1.051,0.012,0.43,0.435,-0.005,0.334,0.725,0.49,0.116,0.158,0.197,0.039,0.066,0.259
60,2013,ucla,0.49,20.24,0.28,0.68,0.582,0.975,0.613,0.758,0.846,52,12.3,6.2,1.039,109.2,0.953,94.7,0.086,14.5,74.9,68.7,6.2,1.063,0.987,0.076,0.455,0.421,0.034,0.334,0.727,0.49,0.114,0.152,0.196,0.044,0.06,0.214
61,2013,unlv,0.49,20.933,0.32,0.75,0.64,0.95,0.619,0.75,0.6,99,12.2,8,1.009,104.2,0.897,88.2,0.112,16,71.6,63.6,8,1.066,0.949,0.117,0.44,0.388,0.052,0.329,0.708,0.537,0.103,0.2,0.184,-0.016,0.099,0.232
62,2013,valparaiso,0.56,22.897,0.29,0.74,0.571,0.894,0.572,0.781,0.714,205,9.5,8.9,1.065,108.8,0.933,97.4,0.132,11.4,71.5,62.6,8.9,1.195,1.013,0.182,0.487,0.416,0.071,0.375,0.737,0.537,0.095,0.223,0.193,-0.03,0.062,0.265
63,2013,vcu,0.51,18.474,0.37,0.68,0.516,1.011,0.609,0.781,0.6,73,15,13.2,1.106,112.2,0.919,91.9,0.187,20.3,78.2,65,13.2,1.096,1.074,0.022,0.455,0.446,0.009,0.355,0.701,0.502,0.169,0.169,0.28,0.111,0.063,0.29
64,2013,villanova,0.47,26.802,0.32,0.73,0.566,0.914,0.579,0.594,0.375,13,12.9,2.5,0.963,104.4,0.927,90.8,0.036,13.6,67.4,64.9,2.5,1.058,1.017,0.041,0.413,0.404,0.009,0.337,0.722,0.519,0.108,0.223,0.214,-0.009,0.065,0.214
65,2013,w kentucky,0.49,20.332,0.34,0.71,0.482,0.944,0.512,0.613,0.545,190,0.9,0.7,0.982,99.9,0.971,100.3,0.011,-0.4,67,66.3,0.7,1.051,1.033,0.018,0.432,0.427,0.005,0.332,0.68,0.521,0.089,0.221,0.203,-0.018,0.06,0.216
66,2013,wichita st,0.50,21.317,0.38,0.76,0.556,0.984,0.597,0.765,0.5,125,12.6,8.7,1.046,110,0.914,89.8,0.132,20.2,69.4,60.7,8.7,1.069,1.007,0.062,0.443,0.4,0.043,0.337,0.688,0.56,0.113,0.193,0.199,0.006,0.085,0.262
67,2013,wisconsin,0.49,16.57,0.32,0.76,0.565,1.011,0.6,0.688,0.625,2,16.6,10.1,1.036,106.4,0.878,83.9,0.158,22.5,66.2,56.1,10.1,1.026,0.927,0.099,0.424,0.395,0.029,0.337,0.635,0.529,0.088,0.151,0.176,0.025,0.077,0.243
0,2014,albany,0.49,24.562,0.30,0.74,0.492,0.936,0.482,0.548,0.167,228,0,2,1.007,102.2,0.977,103.3,0.03,-1.1,65.9,64,1.9,1.073,1.035,0.038,0.439,0.419,0.02,0.362,0.743,0.524,0.083,0.194,0.182,-0.012,0.057,0.265
1,2014,american,0.56,18.387,0.25,0.73,0.658,0.874,0.524,0.625,0.4,169,2,5.3,1.025,102.8,0.939,98.3,0.086,4.5,63.9,58.6,5.3,1.177,1.001,0.176,0.494,0.411,0.083,0.382,0.71,0.508,0.098,0.223,0.195,-0.028,0.07,0.275
2,2014,arizona,0.52,22.529,0.34,0.76,0.574,1.002,0.679,0.909,0.8,23,24.3,15.5,1.09,115.9,0.859,85.8,0.231,30.1,73.1,57.6,15.5,1.09,0.929,0.161,0.468,0.379,0.089,0.354,0.661,0.564,0.087,0.157,0.187,0.03,0.081,0.246
3,2014,arizona st,0.52,23.031,0.22,0.72,0.565,0.941,0.584,0.656,0.714,46,8.2,6.2,1.045,110.6,0.959,95.8,0.086,14.8,75,68.9,6.1,1.115,0.985,0.13,0.45,0.415,0.035,0.386,0.694,0.483,0.072,0.16,0.168,0.008,0.095,0.268
4,2014,baylor,0.51,25.466,0.39,0.69,0.581,1.007,0.607,0.688,0.667,62,16.9,5.8,1.113,118.3,1.026,98.9,0.087,19.4,74.1,68.2,5.9,1.098,1.027,0.071,0.45,0.425,0.025,0.386,0.671,0.547,0.075,0.179,0.154,-0.025,0.1,0.263
5,2014,byu,0.51,26.866,0.33,0.73,0.538,0.998,0.603,0.667,0.571,88,8.9,6.7,1.099,113.9,1.012,100.1,0.087,13.8,84.2,77.5,6.7,1.099,1.055,0.044,0.468,0.43,0.038,0.373,0.688,0.534,0.093,0.15,0.163,0.013,0.048,0.255
6,2014,cal poly,0.46,19.592,0.29,0.69,0.521,1.002,0.475,0.345,0.375,136,-1.6,-2.9,0.995,103,1.042,103.8,-0.047,-0.8,62,64.9,-2.9,0.995,1.085,-0.09,0.402,0.443,-0.041,0.338,0.693,0.481,0.09,0.145,0.175,0.03,0.053,0.303
7,2014,cincinnati,0.48,23.329,0.38,0.71,0.528,1.012,0.622,0.818,0.8,78,12.7,10.4,1.049,109,0.89,89.8,0.159,19.2,68.7,58.3,10.4,1.042,0.969,0.073,0.427,0.394,0.033,0.335,0.709,0.53,0.121,0.169,0.218,0.049,0.107,0.266
8,2014,coastal car,0.48,21.459,0.32,0.73,0.409,0.95,0.485,0.6,0.615,326,-0.7,1.5,0.989,97.6,0.968,102.6,0.021,-5,70.5,69,1.5,1.036,1.025,0.011,0.429,0.404,0.025,0.32,0.693,0.526,0.087,0.198,0.18,-0.018,0.049,0.28
9,2014,colorado,0.48,26.919,0.33,0.75,0.488,0.957,0.6,0.676,0.818,21,7.1,2.9,1.028,107,0.985,95.8,0.043,11.2,70.9,67.9,3,1.071,1.047,0.024,0.437,0.429,0.008,0.32,0.716,0.545,0.087,0.192,0.179,-0.013,0.06,0.241
10,2014,connecticut,0.52,23.901,0.29,0.69,0.505,0.95,0.617,0.788,0.727,49,13.4,9.3,1.058,113,0.922,90.9,0.136,22.1,72.2,62.9,9.3,1.119,0.952,0.167,0.448,0.387,0.061,0.391,0.762,0.504,0.101,0.171,0.191,0.02,0.108,0.266
11,2014,creighton,0.59,20.866,0.26,0.73,0.642,0.961,0.64,0.812,0.8,38,16.7,12.7,1.196,123.6,1.007,102,0.189,21.6,80.2,67.5,12.7,1.246,1.027,0.219,0.501,0.423,0.078,0.428,0.751,0.522,0.062,0.149,0.149,0,0.024,0.263
12,2014,dayton,0.52,22.393,0.32,0.73,0.519,0.961,0.585,0.697,0.6,89,8.3,5.8,1.082,113.2,0.997,99,0.085,14.2,73.4,67.6,5.8,1.114,1.073,0.041,0.466,0.439,0.027,0.378,0.681,0.531,0.086,0.177,0.186,0.009,0.05,0.295
13,2014,delaware,0.50,25.901,0.27,0.68,0.403,1,0.565,0.735,0.667,119,2.4,4.4,1.096,111.4,1.036,105.6,0.06,5.8,79.5,75.1,4.4,1.093,1.052,0.041,0.446,0.44,0.006,0.345,0.709,0.484,0.083,0.132,0.164,0.032,0.059,0.26
14,2014,duke,0.54,24.371,0.33,0.70,0.548,1.015,0.639,0.781,0.667,16,15.2,12.3,1.175,124.1,0.992,99.9,0.183,24.2,79.2,66.9,12.3,1.155,1.053,0.102,0.463,0.452,0.011,0.39,0.734,0.515,0.105,0.142,0.186,0.044,0.058,0.283
15,2014,e kentucky,0.57,25.09,0.21,0.68,0.552,0.926,0.54,0.71,0.667,285,2.3,5.5,1.125,111.7,1.046,107.8,0.079,3.9,77.4,71.9,5.5,1.216,1.192,0.024,0.485,0.489,-0.004,0.386,0.754,0.442,0.116,0.157,0.237,0.08,0.036,0.306
16,2014,florida,0.52,23.201,0.34,0.74,0.538,0.985,0.672,0.938,0.857,40,21.6,13.3,1.101,116,0.896,87.4,0.205,28.6,71.5,58.2,13.3,1.116,0.978,0.138,0.463,0.4,0.063,0.367,0.668,0.539,0.109,0.173,0.215,0.042,0.056,0.247
17,2014,geo wshgtn,0.52,23.936,0.34,0.70,0.549,0.966,0.609,0.774,0.75,85,9.1,7.4,1.058,110.2,0.953,96.5,0.105,13.7,74,66.6,7.4,1.098,0.999,0.099,0.465,0.412,0.053,0.368,0.656,0.529,0.101,0.186,0.193,0.007,0.074,0.259
18,2014,gonzaga,0.55,23.103,0.29,0.73,0.544,0.952,0.618,0.818,0.714,95,15,11.3,1.113,113.4,0.948,93.3,0.165,20.1,75.8,64.5,11.3,1.17,0.981,0.189,0.49,0.393,0.097,0.387,0.71,0.523,0.098,0.165,0.175,0.01,0.07,0.266
19,2014,harvard,0.52,27.388,0.31,0.74,0.571,0.96,0.583,0.862,0.667,165,12,12.1,1.089,112.2,0.909,94.7,0.18,17.5,73.4,61.3,12.1,1.136,1.005,0.131,0.468,0.411,0.057,0.39,0.727,0.523,0.11,0.171,0.209,0.038,0.096,0.265
20,2014,iowa,0.51,27.521,0.36,0.74,0.579,1.008,0.567,0.625,0.222,36,10.5,11.9,1.125,119.6,0.962,99.2,0.163,20.4,82,70.1,11.9,1.119,1.021,0.098,0.465,0.414,0.051,0.353,0.733,0.55,0.099,0.156,0.185,0.029,0.086,0.245
21,2014,iowa state,0.54,21.036,0.27,0.74,0.624,0.978,0.637,0.781,0.833,10,11.4,9,1.108,118.3,0.988,97.2,0.12,21.1,83.2,74.2,9,1.132,1.019,0.113,0.471,0.415,0.056,0.347,0.692,0.507,0.081,0.14,0.159,0.019,0.048,0.233
22,2014,kansas,0.54,26.924,0.36,0.74,0.548,0.962,0.664,0.727,0.429,1,16.8,9.2,1.125,118.7,0.996,94.1,0.129,24.6,79.6,70.2,9.4,1.167,1.028,0.139,0.495,0.416,0.079,0.345,0.711,0.553,0.083,0.186,0.16,-0.026,0.101,0.298
23,2014,kansas st,0.49,21.671,0.33,0.68,0.63,0.977,0.579,0.625,0.625,44,9.9,4,1.023,107.2,0.965,93.1,0.058,14.1,69.7,65.7,4,1.046,1.003,0.043,0.436,0.408,0.028,0.334,0.658,0.51,0.091,0.181,0.184,0.003,0.055,0.319
24,2014,kentucky,0.50,28.787,0.42,0.73,0.441,1.014,0.618,0.719,0.222,27,10.6,9.5,1.098,117.8,0.962,95.3,0.136,22.5,76.6,67.1,9.5,1.086,0.979,0.107,0.453,0.402,0.051,0.319,0.683,0.567,0.07,0.176,0.159,-0.017,0.108,0.269
25,2014,la lafayette,0.52,23.838,0.35,0.71,0.474,0.978,0.536,0.621,0.556,223,5.4,3.9,1.071,109.7,1.019,104.5,0.052,5.2,80,76.1,3.9,1.104,1.077,0.027,0.458,0.448,0.01,0.374,0.669,0.516,0.093,0.188,0.184,-0.004,0.07,0.284
26,2014,louisville,0.54,23.405,0.37,0.69,0.54,1.028,0.613,0.849,0.5,93,30.5,21.5,1.17,118.3,0.865,87.9,0.305,30.4,82.5,61,21.5,1.133,0.96,0.173,0.476,0.392,0.084,0.373,0.657,0.522,0.144,0.147,0.249,0.102,0.087,0.279
27,2014,manhattan,0.51,27.665,0.32,0.69,0.522,0.952,0.569,0.781,0.583,149,7.9,7.4,1.043,106.6,0.943,96.4,0.1,10.2,77.4,70,7.4,1.095,1.023,0.072,0.45,0.41,0.04,0.367,0.662,0.51,0.112,0.191,0.212,0.021,0.11,0.325
28,2014,u mass,0.51,21.453,0.31,0.71,0.552,0.95,0.615,0.75,0.714,61,6.1,5.3,1.026,109.4,0.954,95.9,0.072,13.5,76.1,70.8,5.3,1.081,0.999,0.082,0.461,0.421,0.04,0.347,0.682,0.521,0.091,0.182,0.182,0,0.092,0.265
29,2014,memphis,0.52,20.798,0.35,0.69,0.611,0.969,0.599,0.71,0.6,71,8,6.7,1.054,111.8,0.962,96.5,0.092,15.3,76.8,70.2,6.6,1.095,1.018,0.077,0.475,0.435,0.04,0.336,0.653,0.518,0.118,0.184,0.2,0.016,0.08,0.247
30,2014,mercer,0.54,22.434,0.30,0.70,0.585,0.956,0.555,0.742,0.714,310,3.5,9.7,1.101,110.2,0.962,101.8,0.139,8.4,77.2,67.5,9.7,1.15,1.015,0.135,0.467,0.409,0.058,0.39,0.735,0.517,0.087,0.173,0.185,0.012,0.073,0.272
31,2014,michigan,0.56,22.245,0.27,0.71,0.554,0.972,0.633,0.774,0.8,3,18.3,10,1.159,123.3,1.005,99.9,0.154,23.4,75.1,65.1,10,1.187,1.053,0.134,0.479,0.442,0.037,0.394,0.764,0.511,0.079,0.143,0.17,0.027,0.045,0.226
32,2014,michigan st,0.55,19.87,0.32,0.76,0.622,0.971,0.612,0.75,0.556,9,14.3,10.6,1.105,118,0.951,94.1,0.154,23.9,75.9,65.3,10.6,1.137,1.014,0.123,0.472,0.401,0.071,0.396,0.692,0.537,0.101,0.169,0.182,0.013,0.088,0.273
33,2014,wi-milwkee,0.49,24.968,0.26,0.71,0.584,0.921,0.519,0.606,0.625,140,2.1,-0.5,1.004,104.1,1.012,104,-0.008,0.1,70.4,70.9,-0.5,1.09,1.071,0.019,0.429,0.441,-0.012,0.33,0.733,0.488,0.08,0.195,0.181,-0.014,0.043,0.261
34,2014,mt st marys,0.52,21.886,0.25,0.69,0.461,0.951,0.486,0.5,0.6,184,1.5,-1.7,1.051,107.2,1.075,111.2,-0.024,-4,76.2,78,-1.8,1.113,1.134,-0.021,0.441,0.493,-0.052,0.356,0.741,0.468,0.099,0.165,0.183,0.018,0.052,0.259
35,2014,nc state,0.50,20.595,0.33,0.67,0.491,0.996,0.575,0.636,0.6,43,10.4,1.6,1.049,113.4,1.025,101.8,0.024,11.6,70.9,69.3,1.6,1.053,1.038,0.015,0.458,0.42,0.038,0.307,0.659,0.495,0.07,0.155,0.173,0.018,0.073,0.277
36,2014,nebraska,0.48,23.762,0.24,0.73,0.423,0.942,0.582,0.613,0.571,8,16.2,2.1,0.998,108.2,0.966,95.5,0.032,12.7,67,64.9,2.1,1.06,1.033,0.027,0.427,0.42,0.007,0.339,0.719,0.487,0.102,0.167,0.192,0.025,0.058,0.303
37,2014,new mexico,0.51,27.052,0.31,0.74,0.616,0.982,0.618,0.812,0.667,81,16.7,8.3,1.097,112.9,0.975,95.7,0.122,17.2,75,66.6,8.4,1.119,0.983,0.136,0.462,0.39,0.072,0.339,0.725,0.538,0.072,0.153,0.147,-0.006,0.088,0.247
38,2014,n mex state,0.53,28.365,0.37,0.71,0.503,0.977,0.56,0.727,0.429,218,6.9,8.8,1.102,112.3,0.976,101.7,0.126,10.6,76.6,67.9,8.7,1.144,0.978,0.166,0.485,0.406,0.079,0.36,0.684,0.534,0.068,0.184,0.159,-0.025,0.106,0.246
39,2014,n carolina,0.50,22.474,0.36,0.71,0.549,1.007,0.61,0.719,0.556,19,16.2,7.2,1.057,112.1,0.957,93.6,0.1,18.5,76.3,69.1,7.2,1.051,1.008,0.043,0.463,0.411,0.052,0.335,0.625,0.531,0.101,0.167,0.188,0.021,0.084,0.281
40,2014,n carolina central,0.50,28.442,0.33,0.69,0.582,0.976,0.536,0.833,0.667,340,14,13.1,1.075,108.1,0.88,100.1,0.195,8,72.3,59.2,13.1,1.105,0.973,0.132,0.456,0.379,0.077,0.32,0.723,0.516,0.116,0.167,0.236,0.069,0.079,0.298
41,2014,n dakota st,0.55,25.4,0.29,0.75,0.431,0.967,0.598,0.786,0.75,198,10.2,7.3,1.145,114.9,1.033,103.1,0.112,11.8,74.8,67.5,7.3,1.181,1.096,0.085,0.503,0.436,0.067,0.349,0.754,0.528,0.094,0.152,0.171,0.019,0.083,0.28
42,2014,ohio state,0.50,23.166,0.28,0.73,0.499,0.956,0.616,0.758,0.625,28,13.7,10.4,1.035,108.6,0.881,87.3,0.154,21.3,69.8,59.4,10.4,1.079,0.967,0.112,0.447,0.402,0.045,0.324,0.689,0.503,0.112,0.172,0.219,0.047,0.081,0.244
43,2014,oklahoma,0.52,24.589,0.31,0.71,0.534,0.989,0.61,0.719,0.667,24,15.2,6.3,1.109,117.3,1.024,99.4,0.085,17.9,82.2,75.9,6.3,1.127,1.066,0.061,0.451,0.435,0.016,0.379,0.75,0.51,0.092,0.155,0.173,0.018,0.055,0.256
