Result,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,Year
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,miami (fl),0.647,0.806,0.571,58,12.5,9.2,1.049,111.9,0.909,89.5,0.14,22.4,69,59.8,9.2,1.092,0.954,0.138,0.458,0.394,0.064,0.353,0.67,0.52,0.097,0.167,0.181,0.014,0.084,0.232,2013
Loser,pacific,0.537,0.613,0.5,96,2.8,1.6,1.037,104.4,1.012,100.4,0.025,4,66.9,65.3,1.6,1.09,1.078,0.012,0.448,0.433,0.015,0.395,0.698,0.493,0.086,0.176,0.199,0.023,0.024,0.3,2013
,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,x,x,x,,,x,x,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,indiana,0.645,0.844,0.5,50,21.4,18.5,1.153,119,0.889,89.8,0.264,29.2,80.8,62.3,18.5,1.196,0.944,0.252,0.49,0.387,0.103,0.415,0.747,0.555,0.106,0.186,0.205,0.019,0.065,0.276,2013
Loser,temple,0.593,0.719,0.583,30,10,4.7,1.05,109.5,0.983,96.8,0.067,12.7,72.8,68.1,4.7,1.063,1.051,0.012,0.43,0.435,-0.005,0.334,0.725,0.49,0.116,0.158,0.197,0.039,0.066,0.259,2013
,,x,x,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,x,,,,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,syracuse,0.63,0.765,0.556,37,14.1,12.1,1.053,111.4,0.875,86.7,0.178,24.7,71.6,59.6,12,1.049,0.95,0.099,0.441,0.376,0.065,0.331,0.683,0.528,0.132,0.183,0.229,0.046,0.115,0.228,2013
Loser,california,0.578,0.645,0.667,39,10.9,3.2,0.995,105.4,0.948,92.3,0.047,13.1,67.5,64.4,3.1,1.036,0.963,0.073,0.446,0.396,0.05,0.304,0.725,0.522,0.085,0.185,0.163,-0.022,0.081,0.279,2013
,,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,,x,x,x,x,x,x,x,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,marquette,0.629,0.742,0.5,29,14,6.3,1.041,111.5,0.947,93.2,0.094,18.3,69,62.7,6.3,1.097,0.991,0.106,0.467,0.405,0.062,0.301,0.723,0.533,0.102,0.205,0.194,-0.011,0.062,0.267,2013
Loser,butler,0.618,0.781,0.667,56,7.4,5.4,1.043,108.7,0.961,93.4,0.082,15.3,68.8,63.4,5.4,1.091,1.013,0.078,0.451,0.417,0.034,0.345,0.688,0.556,0.086,0.198,0.17,-0.028,0.043,0.273,2013
,,x,,,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,,x,,x,x,x,x,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,miami (fl),0.647,0.806,0.571,58,12.5,9.2,1.049,111.9,0.909,89.5,0.14,22.4,69,59.8,9.2,1.092,0.954,0.138,0.458,0.394,0.064,0.353,0.67,0.52,0.097,0.167,0.181,0.014,0.084,0.232,2013
Loser,illinois,0.597,0.636,0.875,7,12.5,3.2,1.019,108.7,0.972,92.9,0.047,15.8,68.6,65.4,3.2,1.032,1.054,-0.022,0.413,0.429,-0.016,0.323,0.722,0.489,0.102,0.171,0.215,0.044,0.074,0.263,2013
,,x,x,,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,,x,,,x,x,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,syracuse,0.63,0.765,0.556,37,14.1,12.1,1.053,111.4,0.875,86.7,0.178,24.7,71.6,59.6,12,1.049,0.95,0.099,0.441,0.376,0.065,0.331,0.683,0.528,0.132,0.183,0.229,0.046,0.115,0.228,2013
Loser,indiana,0.645,0.844,0.5,50,21.4,18.5,1.153,119,0.889,89.8,0.264,29.2,80.8,62.3,18.5,1.196,0.944,0.252,0.49,0.387,0.103,0.415,0.747,0.555,0.106,0.186,0.205,0.019,0.065,0.276,2013
,,,,x,x,,,,,x,x,,,,x,,,,,,x,,,,,x,x,x,x,x,x,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,marquette,0.629,0.742,0.5,29,14,6.3,1.041,111.5,0.947,93.2,0.094,18.3,69,62.7,6.3,1.097,0.991,0.106,0.467,0.405,0.062,0.301,0.723,0.533,0.102,0.205,0.194,-0.011,0.062,0.267,2013
Loser,miami (fl),0.647,0.806,0.571,58,12.5,9.2,1.049,111.9,0.909,89.5,0.14,22.4,69,59.8,9.2,1.092,0.954,0.138,0.458,0.394,0.064,0.353,0.67,0.52,0.097,0.167,0.181,0.014,0.084,0.232,2013
,,,,,x,x,,,,,,,,,,,x,,,x,,,,x,x,x,,x,,,,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,syracuse,0.63,0.765,0.556,37,14.1,12.1,1.053,111.4,0.875,86.7,0.178,24.7,71.6,59.6,12,1.049,0.95,0.099,0.441,0.376,0.065,0.331,0.683,0.528,0.132,0.183,0.229,0.046,0.115,0.228,2013
Loser,marquette,0.629,0.742,0.5,29,14,6.3,1.041,111.5,0.947,93.2,0.094,18.3,69,62.7,6.3,1.097,0.991,0.106,0.467,0.405,0.062,0.301,0.723,0.533,0.102,0.205,0.194,-0.011,0.062,0.267,2013
,,x,x,x,,x,x,x,,x,x,x,x,x,x,x,,x,,,x,x,x,,,x,x,x,x,x,x,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,louisville,0.657,0.849,0.556,93,22.3,15.5,1.061,116,0.836,83.1,0.225,32.9,73.4,57.9,15.5,1.07,0.946,0.124,0.447,0.388,0.059,0.331,0.711,0.527,0.155,0.183,0.269,0.086,0.08,0.272,2013
Loser,wichita st,0.597,0.765,0.5,125,12.6,8.7,1.046,110,0.914,89.8,0.132,20.2,69.4,60.7,8.7,1.069,1.007,0.062,0.443,0.4,0.043,0.337,0.688,0.56,0.113,0.193,0.199,0.006,0.085,0.262,2013
,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,,x,x,x,x,,,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,michigan,0.621,0.781,0.571,3,10.9,11.4,1.133,120.2,0.959,92.4,0.174,27.8,74.4,62.9,11.5,1.137,1.005,0.132,0.48,0.421,0.059,0.375,0.71,0.521,0.092,0.14,0.185,0.045,0.05,0.229,2013
Loser,syracuse,0.63,0.765,0.556,37,14.1,12.1,1.053,111.4,0.875,86.7,0.178,24.7,71.6,59.6,12,1.049,0.95,0.099,0.441,0.376,0.065,0.331,0.683,0.528,0.132,0.183,0.229,0.046,0.115,0.228,2013
,,,x,x,x,,,x,x,,,,x,x,,,x,,x,x,,,x,x,,,x,,,,,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2013
Winner,louisville,0.657,0.849,0.556,93,22.3,15.5,1.061,116,0.836,83.1,0.225,32.9,73.4,57.9,15.5,1.07,0.946,0.124,0.447,0.388,0.059,0.331,0.711,0.527,0.155,0.183,0.269,0.086,0.08,0.272,2013
Loser,michigan,0.621,0.781,0.571,3,10.9,11.4,1.133,120.2,0.959,92.4,0.174,27.8,74.4,62.9,11.5,1.137,1.005,0.132,0.48,0.421,0.059,0.375,0.71,0.521,0.092,0.14,0.185,0.045,0.05,0.229,2013
,,x,x,,,x,x,,,x,x,x,x,,x,x,,x,,,x,,,x,x,x,,x,x,x,,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,florida,0.672,0.938,0.857,40,21.6,13.3,1.101,116,0.896,87.4,0.205,28.6,71.5,58.2,13.3,1.116,0.978,0.138,0.463,0.4,0.063,0.367,0.668,0.539,0.109,0.173,0.215,0.042,0.056,0.247,2014
Loser,albany,0.482,0.548,0.167,228,0,2,1.007,102.2,0.977,103.3,0.03,-1.1,65.9,64,1.9,1.073,1.035,0.038,0.439,0.419,0.02,0.362,0.743,0.524,0.083,0.194,0.182,-0.012,0.057,0.265,2014
,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,pittsburgh,0.592,0.758,0.5,54,12.1,10.5,1.113,116.3,0.954,94.4,0.159,21.9,73.2,62.7,10.5,1.11,1.017,0.093,0.464,0.411,0.053,0.361,0.712,0.549,0.107,0.162,0.187,0.025,0.058,0.267,2014
Loser,colorado,0.6,0.676,0.818,21,7.1,2.9,1.028,107,0.985,95.8,0.043,11.2,70.9,67.9,3,1.071,1.047,0.024,0.437,0.429,0.008,0.32,0.716,0.545,0.087,0.192,0.179,-0.013,0.06,0.241,2014
,,,x,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,ste f austin,0.572,0.933,1,332,8.1,12.6,1.135,111.7,0.947,100.9,0.188,10.8,76.1,63.5,12.6,1.12,1.096,0.024,0.461,0.459,0.002,0.354,0.712,0.532,0.105,0.164,0.24,0.076,0.068,0.314,2014
Loser,vcu,0.627,0.781,0.4,73,16,10.3,1.025,108.6,0.886,88.8,0.139,19.8,75.4,65.2,10.2,1.025,1.02,0.005,0.419,0.428,-0.009,0.348,0.676,0.506,0.155,0.17,0.252,0.082,0.078,0.267,2014
,,,x,x,,,x,x,x,,,x,,x,x,x,x,,x,x,,x,x,x,x,,x,,,,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,ucla,0.618,0.758,0.429,52,16.7,11.3,1.132,118.1,0.977,95.6,0.155,22.5,82,70.8,11.2,1.167,1.063,0.104,0.492,0.428,0.064,0.392,0.746,0.516,0.132,0.146,0.203,0.057,0.051,0.247,2014
Loser,tulsa,0.556,0.625,0.667,127,11,5.6,1.025,105.5,0.947,96.6,0.078,8.9,73.2,67.6,5.6,1.065,1.025,0.04,0.44,0.405,0.035,0.322,0.682,0.504,0.098,0.161,0.199,0.038,0.071,0.3,2014
,,x,x,,x,x,x,x,x,,x,x,x,x,,x,x,,x,x,,x,x,x,x,x,x,x,x,,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,dayton,0.585,0.697,0.6,89,8.3,5.8,1.082,113.2,0.997,99,0.085,14.2,73.4,67.6,5.8,1.114,1.073,0.041,0.466,0.439,0.027,0.378,0.681,0.531,0.086,0.177,0.186,0.009,0.05,0.295,2014
Loser,ohio state,0.616,0.758,0.625,28,13.7,10.4,1.035,108.6,0.881,87.3,0.154,21.3,69.8,59.4,10.4,1.079,0.967,0.112,0.447,0.402,0.045,0.324,0.689,0.503,0.112,0.172,0.219,0.047,0.081,0.244,2014
,,,,,,,,x,x,,,,,x,,,x,,,x,,,x,,x,,,,,,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,syracuse,0.624,0.844,0.7,37,10.4,8.7,1.093,114,0.954,92.5,0.139,21.5,68.2,59.5,8.7,1.045,1.03,0.015,0.437,0.412,0.025,0.335,0.703,0.528,0.129,0.143,0.214,0.071,0.1,0.254,2014
Loser,w michigan,0.555,0.7,0.778,193,4.7,3.5,1.033,105.7,0.983,102.4,0.05,3.3,71.3,67.8,3.5,1.13,1.028,0.102,0.463,0.414,0.049,0.325,0.717,0.51,0.085,0.207,0.186,-0.021,0.062,0.264,2014
,,x,x,,x,x,x,x,x,x,x,x,x,,x,x,,,,,x,,x,,x,x,x,x,x,x,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,stanford,0.588,0.636,0.5,15,11.4,4.9,1.068,111.8,0.997,95.8,0.071,16,73.5,68.6,4.9,1.115,1.048,0.067,0.464,0.423,0.041,0.371,0.703,0.514,0.073,0.162,0.166,0.004,0.075,0.262,2014
Loser,new mexico,0.618,0.812,0.667,81,16.7,8.3,1.097,112.9,0.975,95.7,0.122,17.2,75,66.6,8.4,1.119,0.983,0.136,0.462,0.39,0.072,0.339,0.725,0.538,0.072,0.153,0.147,-0.006,0.088,0.247,2014
,,,,,x,,,,,,,,,,,,,,,x,,,x,,,x,,x,x,,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,kansas,0.664,0.727,0.429,1,16.8,9.2,1.125,118.7,0.996,94.1,0.129,24.6,79.6,70.2,9.4,1.167,1.028,0.139,0.495,0.416,0.079,0.345,0.711,0.553,0.083,0.186,0.16,-0.026,0.101,0.298,2014
Loser,e kentucky,0.54,0.71,0.667,285,2.3,5.5,1.125,111.7,1.046,107.8,0.079,3.9,77.4,71.9,5.5,1.216,1.192,0.024,0.485,0.489,-0.004,0.386,0.754,0.442,0.116,0.157,0.237,0.08,0.036,0.306,2014
,,x,x,,x,x,x,,x,x,x,x,x,x,x,x,,x,x,x,x,x,,,x,,,,,x,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,virginia,0.629,0.812,0.571,32,19.1,10.9,1.056,114.1,0.882,87.7,0.174,26.4,66.2,55.3,10.9,1.077,0.951,0.126,0.452,0.385,0.067,0.366,0.662,0.551,0.088,0.163,0.187,0.024,0.078,0.257,2014
Loser,coastal car,0.485,0.6,0.615,326,-0.7,1.5,0.989,97.6,0.968,102.6,0.021,-5,70.5,69,1.5,1.036,1.025,0.011,0.429,0.404,0.025,0.32,0.693,0.526,0.087,0.198,0.18,-0.018,0.049,0.28,2014
,,x,x,,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,x,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,memphis,0.599,0.71,0.6,71,8,6.7,1.054,111.8,0.962,96.5,0.092,15.3,76.8,70.2,6.6,1.095,1.018,0.077,0.475,0.435,0.04,0.336,0.653,0.518,0.118,0.184,0.2,0.016,0.08,0.247,2014
Loser,geo wshgtn,0.609,0.774,0.75,85,9.1,7.4,1.058,110.2,0.953,96.5,0.105,13.7,74,66.6,7.4,1.098,0.999,0.099,0.465,0.412,0.053,0.368,0.656,0.529,0.101,0.186,0.193,0.007,0.074,0.259,2014
,,,,,x,,,,x,,,,x,x,,,,,,x,,,,,,x,x,x,x,x,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,harvard,0.583,0.862,0.667,165,12,12.1,1.089,112.2,0.909,94.7,0.18,17.5,73.4,61.3,12.1,1.136,1.005,0.131,0.468,0.411,0.057,0.39,0.727,0.523,0.11,0.171,0.209,0.038,0.096,0.265,2014
Loser,cincinnati,0.622,0.818,0.8,78,12.7,10.4,1.049,109,0.89,89.8,0.159,19.2,68.7,58.3,10.4,1.042,0.969,0.073,0.427,0.394,0.033,0.335,0.709,0.53,0.121,0.169,0.218,0.049,0.107,0.266,2014
,,,x,,,,x,x,x,,,x,,x,,x,x,,x,x,,x,x,x,,,,,,,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,michigan st,0.612,0.75,0.556,9,14.3,10.6,1.105,118,0.951,94.1,0.154,23.9,75.9,65.3,10.6,1.137,1.014,0.123,0.472,0.401,0.071,0.396,0.692,0.537,0.101,0.169,0.182,0.013,0.088,0.273,2014
Loser,delaware,0.565,0.735,0.667,119,2.4,4.4,1.096,111.4,1.036,105.6,0.06,5.8,79.5,75.1,4.4,1.093,1.052,0.041,0.446,0.44,0.006,0.345,0.709,0.484,0.083,0.132,0.164,0.032,0.059,0.26,2014
,,x,x,,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,,x,x,,x,,x,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,n carolina,0.61,0.719,0.556,19,16.2,7.2,1.057,112.1,0.957,93.6,0.1,18.5,76.3,69.1,7.2,1.051,1.008,0.043,0.463,0.411,0.052,0.335,0.625,0.531,0.101,0.167,0.188,0.021,0.084,0.281,2014
Loser,providence,0.58,0.667,0.692,17,11.6,3.6,1.062,113.9,1.011,100.2,0.051,13.7,73.5,69.9,3.6,1.075,1.045,0.03,0.426,0.443,-0.017,0.352,0.778,0.528,0.081,0.171,0.16,-0.011,0.086,0.254,2014
,,x,x,,,x,x,,,x,x,x,x,x,x,x,,x,x,x,x,x,,,x,x,x,x,x,,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,iowa state,0.637,0.781,0.833,10,11.4,9,1.108,118.3,0.988,97.2,0.12,21.1,83.2,74.2,9,1.132,1.019,0.113,0.471,0.415,0.056,0.347,0.692,0.507,0.081,0.14,0.159,0.019,0.048,0.233,2014
Loser,n carolina central,0.536,0.833,0.667,340,14,13.1,1.075,108.1,0.88,100.1,0.195,8,72.3,59.2,13.1,1.105,0.973,0.132,0.456,0.379,0.077,0.32,0.723,0.516,0.116,0.167,0.236,0.069,0.079,0.298,2014
,,x,,x,x,,,x,x,,x,,x,x,,,x,,,x,,,x,,,,x,,,,x,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,connecticut,0.617,0.788,0.727,49,13.4,9.3,1.058,113,0.922,90.9,0.136,22.1,72.2,62.9,9.3,1.119,0.952,0.167,0.448,0.387,0.061,0.391,0.762,0.504,0.101,0.171,0.191,0.02,0.108,0.266,2014
Loser,st josephs,0.591,0.71,0.727,75,10.6,3.9,1.06,111.7,1.002,98.8,0.058,12.9,71.6,67.7,3.9,1.125,1.032,0.093,0.469,0.426,0.043,0.381,0.643,0.521,0.067,0.182,0.153,-0.029,0.081,0.232,2014
,,x,x,,x,x,x,,x,x,x,x,x,x,x,x,,x,x,,x,x,x,x,,x,x,x,x,x,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
Winner,villanova,0.646,0.875,0.875,13,17.4,11.9,1.112,115.7,0.943,92.1,0.169,23.6,78.5,66.6,11.9,1.154,1.016,0.138,0.459,0.407,0.052,0.361,0.712,0.528,0.098,0.167,0.196,0.029,0.073,0.279,2014
Loser,wi-milwkee,0.519,0.606,0.625,140,2.1,-0.5,1.004,104.1,1.012,104,-0.008,0.1,70.4,70.9,-0.5,1.09,1.071,0.019,0.429,0.441,-0.012,0.33,0.733,0.488,0.08,0.195,0.181,-0.014,0.043,0.261,2014
,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,x,x,x,x,x,,2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Winner,team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,2014
